Date,Location,Age,Gender,Married,Occupation,Total Spend
12/11/2021,Pune,37,Female,Yes,Doc,420
12/11/2021,Kolkata,27,Agender,Yes,Doc,290
12/11/2021,Delhi,35,Female,Yes,IT,460
13/11/2021,Ahmedabad,26,Female,No,Student,130
13/11/2021,Delhi,34,Male,Yes,Doc,150
13/11/2021,Bangalore,34,Male,No,IT,150
13/11/2021,Ahmedabad,26,Female,Yes,IT,190
13/11/2021,Pune,29,Non-binary,No,Student,300
13/11/2021,Kolkata,35,Male,No,IT,150
13/11/2021,Delhi,43,Male,Yes,Doc,130
13/11/2021,Mumbai,31,Male,Yes,Student,380
13/11/2021,Chennai,35,Male,Yes,IT,210
14/11/2021,Bangalore,40,Male,No,Student,120
14/11/2021,Chennai,28,Male,Yes,Doc,420
14/11/2021,Bangalore,27,Male,No,Student,240
14/11/2021,Mumbai,31,Male,No,Doc,300
14/11/2021,Hyderabad,40,Male,Yes,Student,280
14/11/2021,Delhi,36,Male,No,IT,130
14/11/2021,Delhi,33,Female,No,IT,450
14/11/2021,Hyderabad,28,Female,Yes,Doc,440
14/11/2021,Bangalore,30,Male,Yes,Doc,190
15/11/2021,Chennai,30,Genderfluid,Yes,Student,130
15/11/2021,Delhi,25,Female,Yes,IT,140
16/11/2021,Ahmedabad,29,Female,Yes,Doc,480
16/11/2021,Bangalore,25,Male,No,Student,350
16/11/2021,Kolkata,33,Female,No,Doc,300
16/11/2021,Delhi,27,Non-binary,Yes,Doc,520
17/11/2021,Ahmedabad,32,Female,Yes,Student,260
17/11/2021,Chennai,39,Female,No,IT,340
17/11/2021,Chennai,31,Male,Yes,Student,430
17/11/2021,Pune,42,Male,No,Student,420
17/11/2021,Kolkata,39,Male,No,Student,120
17/11/2021,Mumbai,35,Male,No,IT,330
17/11/2021,Mumbai,29,Male,Yes,IT,140
17/11/2021,Bangalore,38,Female,Yes,IT,370
18/11/2021,Pune,43,Female,Yes,Doc,360
18/11/2021,Delhi,42,Genderqueer,No,Student,410
18/11/2021,Kolkata,28,Female,No,IT,420
18/11/2021,Bangalore,30,Male,Yes,Doc,460
18/11/2021,Ahmedabad,32,Male,Yes,IT,190
18/11/2021,Delhi,30,Male,Yes,Student,380
19/11/2021,Bangalore,33,Female,No,Doc,190
19/11/2021,Delhi,35,Male,No,Student,110
19/11/2021,Hyderabad,43,Female,No,IT,270
19/11/2021,Kolkata,39,Male,Yes,Student,250
19/11/2021,Hyderabad,27,Male,No,IT,300
19/11/2021,Chennai,32,Female,Yes,Student,370
19/11/2021,Bangalore,34,Female,No,Student,170
19/11/2021,Ahmedabad,28,Female,No,Doc,530
19/11/2021,Mumbai,42,Male,Yes,Student,400
19/11/2021,Hyderabad,36,Male,Yes,Doc,420
20/11/2021,Kolkata,35,Male,No,IT,190
20/11/2021,Pune,28,Male,Yes,Doc,160
21/11/2021,Kolkata,25,Male,Yes,Doc,440
21/11/2021,Pune,42,Female,Yes,Doc,380
21/11/2021,Delhi,30,Male,Yes,IT,400
22/11/2021,Mumbai,31,Male,Yes,IT,140
22/11/2021,Hyderabad,42,Female,Yes,IT,360
22/11/2021,Ahmedabad,41,Female,Yes,Doc,400
22/11/2021,Delhi,42,Female,Yes,Student,400
22/11/2021,Ahmedabad,41,Female,Yes,Doc,260
22/11/2021,Mumbai,26,Male,No,IT,520
22/11/2021,Kolkata,41,Male,Yes,Student,470
23/11/2021,Kolkata,31,Male,Yes,IT,390
23/11/2021,Bangalore,27,Female,Yes,Doc,110
24/11/2021,Ahmedabad,34,Male,Yes,Student,490
24/11/2021,Mumbai,29,Male,Yes,Doc,120
24/11/2021,Hyderabad,30,Male,No,Doc,110
24/11/2021,Bangalore,37,Male,No,Student,370
24/11/2021,Delhi,30,Female,No,Student,220
24/11/2021,Bangalore,39,Female,No,IT,120
25/11/2021,Chennai,43,Female,Yes,Student,170
25/11/2021,Mumbai,36,Male,Yes,IT,360
25/11/2021,Mumbai,40,Female,Yes,Student,400
25/11/2021,Bangalore,35,Male,No,Student,150
25/11/2021,Delhi,27,Male,No,Student,480
25/11/2021,Hyderabad,27,Female,Yes,IT,390
26/11/2021,Mumbai,29,Female,No,IT,170
26/11/2021,Bangalore,38,Female,No,Doc,460
26/11/2021,Pune,41,Female,No,IT,240
26/11/2021,Hyderabad,43,Male,Yes,Doc,440
26/11/2021,Chennai,39,Female,No,IT,350
26/11/2021,Ahmedabad,31,Female,Yes,IT,190
26/11/2021,Pune,27,Male,Yes,Student,500
27/11/2021,Bangalore,27,Female,Yes,Student,290
27/11/2021,Bangalore,32,Male,Yes,Student,290
27/11/2021,Bangalore,27,Female,Yes,Student,200
27/11/2021,Kolkata,33,Female,Yes,IT,360
27/11/2021,Bangalore,35,Male,Yes,Doc,340
28/11/2021,Hyderabad,37,Male,No,Doc,120
28/11/2021,Mumbai,41,Female,Yes,Doc,440
29/11/2021,Bangalore,29,Female,Yes,IT,250
29/11/2021,Delhi,29,Male,Yes,IT,120
29/11/2021,Delhi,42,Female,No,IT,520
30/11/2021,Bangalore,36,Genderqueer,No,Student,170
30/11/2021,Chennai,37,Male,Yes,Student,370
30/11/2021,Mumbai,27,Female,No,Student,370
30/11/2021,Bangalore,27,Female,Yes,Student,530
30/11/2021,Pune,38,Female,Yes,Student,330
30/11/2021,Pune,32,Male,Yes,IT,420
30/11/2021,Mumbai,33,Female,No,Student,250
30/11/2021,Kolkata,36,Female,Yes,Doc,420
01/12/2021,Chennai,42,Male,Yes,Doc,300
01/12/2021,Hyderabad,25,Non-binary,No,Student,480
01/12/2021,Pune,32,Male,Yes,Doc,180
01/12/2021,Hyderabad,29,Male,Yes,IT,240
01/12/2021,Hyderabad,28,Male,Yes,Doc,180
01/12/2021,Bangalore,26,Female,No,Doc,190
01/12/2021,Pune,33,Female,No,Doc,300
02/12/2021,Pune,26,Female,No,Doc,400
02/12/2021,Chennai,30,Bigender,No,Student,240
02/12/2021,Chennai,35,Female,No,Student,290
02/12/2021,Hyderabad,27,Female,Yes,Student,300
02/12/2021,Kolkata,27,Polygender,No,IT,170
02/12/2021,Chennai,30,Female,Yes,Doc,190
02/12/2021,Delhi,43,Non-binary,Yes,Doc,190
03/12/2021,Bangalore,32,Male,No,Student,420
03/12/2021,Kolkata,30,Female,Yes,IT,120
03/12/2021,Pune,30,Female,No,Student,230
03/12/2021,Kolkata,41,Male,Yes,Doc,430
04/12/2021,Chennai,39,Male,No,IT,110
04/12/2021,Delhi,26,Non-binary,No,Doc,450
04/12/2021,Kolkata,36,Non-binary,Yes,Student,110
04/12/2021,Bangalore,34,Genderqueer,No,Doc,460
04/12/2021,Chennai,32,Male,Yes,Doc,510
04/12/2021,Delhi,34,Female,Yes,Doc,280
04/12/2021,Bangalore,29,Male,No,IT,190
05/12/2021,Kolkata,25,Female,No,IT,280
05/12/2021,Delhi,38,Male,Yes,Student,420
05/12/2021,Ahmedabad,37,Female,Yes,Doc,110
05/12/2021,Bangalore,38,Female,No,IT,480
05/12/2021,Bangalore,33,Female,No,Doc,400
05/12/2021,Bangalore,31,Female,No,Doc,260
06/12/2021,Mumbai,25,Male,No,Doc,490
06/12/2021,Ahmedabad,31,Male,No,Student,470
06/12/2021,Chennai,43,Male,No,Doc,310
07/12/2021,Kolkata,42,Polygender,Yes,Student,500
07/12/2021,Chennai,35,Agender,Yes,IT,330
07/12/2021,Pune,26,Male,No,Doc,450
07/12/2021,Pune,37,Female,No,Doc,360
07/12/2021,Chennai,35,Female,Yes,Doc,380
09/12/2021,Hyderabad,32,Female,Yes,Doc,500
09/12/2021,Mumbai,37,Male,No,IT,230
09/12/2021,Delhi,43,Female,Yes,Doc,260
09/12/2021,Chennai,28,Female,Yes,Doc,450
10/12/2021,Delhi,38,Female,Yes,Student,330
10/12/2021,Hyderabad,37,Male,Yes,Doc,260
10/12/2021,Hyderabad,42,Female,Yes,Student,450
10/12/2021,Chennai,26,Male,Yes,Student,450
11/12/2021,Ahmedabad,27,Male,No,Student,210
11/12/2021,Delhi,43,Male,Yes,Student,510
11/12/2021,Kolkata,32,Female,Yes,Doc,330
11/12/2021,Chennai,43,Male,No,IT,170
11/12/2021,Hyderabad,31,Female,Yes,IT,460
12/12/2021,Mumbai,25,Male,Yes,Student,440
12/12/2021,Mumbai,40,Male,No,Student,520
12/12/2021,Hyderabad,26,Male,Yes,IT,370
12/12/2021,Kolkata,41,Female,Yes,Student,300
13/12/2021,Kolkata,31,Male,No,Doc,460
13/12/2021,Ahmedabad,41,Bigender,Yes,IT,480
14/12/2021,Mumbai,38,Male,Yes,IT,340
14/12/2021,Chennai,25,Genderqueer,Yes,IT,520
14/12/2021,Delhi,27,Female,Yes,Doc,290
14/12/2021,Hyderabad,33,Male,No,Student,240
14/12/2021,Bangalore,36,Male,No,Student,120
14/12/2021,Mumbai,41,Non-binary,No,Student,300
15/12/2021,Ahmedabad,25,Female,Yes,IT,350
15/12/2021,Ahmedabad,32,Female,No,Doc,420
15/12/2021,Mumbai,40,Male,No,Student,450
15/12/2021,Mumbai,29,Male,Yes,Student,220
16/12/2021,Pune,30,Male,Yes,Doc,440
16/12/2021,Delhi,31,Female,No,IT,260
16/12/2021,Ahmedabad,33,Male,Yes,Student,360
16/12/2021,Chennai,37,Female,No,Student,500
16/12/2021,Pune,37,Agender,No,Doc,520
16/12/2021,Bangalore,31,Female,Yes,IT,470
16/12/2021,Mumbai,40,Female,No,Student,270
16/12/2021,Delhi,43,Female,No,Doc,370
17/12/2021,Chennai,31,Female,Yes,Student,150
17/12/2021,Mumbai,34,Male,No,IT,350
18/12/2021,Ahmedabad,28,Female,No,IT,490
18/12/2021,Bangalore,26,Male,Yes,IT,120
18/12/2021,Delhi,28,Male,Yes,Student,340
18/12/2021,Kolkata,40,Genderqueer,Yes,Doc,280
19/12/2021,Mumbai,38,Male,No,Doc,360
19/12/2021,Kolkata,39,Male,No,Doc,210
19/12/2021,Bangalore,42,Polygender,Yes,IT,260
19/12/2021,Mumbai,30,Female,No,Student,450
19/12/2021,Bangalore,29,Genderqueer,No,Doc,330
19/12/2021,Delhi,28,Female,No,IT,410
19/12/2021,Mumbai,35,Agender,No,Doc,330
20/12/2021,Kolkata,32,Male,Yes,Doc,250
20/12/2021,Kolkata,35,Female,Yes,Student,340
20/12/2021,Ahmedabad,40,Female,Yes,Student,170
20/12/2021,Kolkata,35,Female,No,Student,400
20/12/2021,Pune,38,Male,Yes,IT,120
20/12/2021,Mumbai,40,Female,No,IT,160
20/12/2021,Mumbai,40,Female,Yes,IT,480
20/12/2021,Bangalore,30,Male,Yes,Student,120
20/12/2021,Pune,42,Female,Yes,IT,440
20/12/2021,Ahmedabad,43,Male,No,Student,160
21/12/2021,Kolkata,39,Female,Yes,Student,490
21/12/2021,Kolkata,26,Female,Yes,Student,420
21/12/2021,Hyderabad,35,Male,No,Doc,160
21/12/2021,Kolkata,42,Male,Yes,Doc,130
21/12/2021,Mumbai,27,Genderfluid,No,Student,330
21/12/2021,Kolkata,38,Male,Yes,Doc,370
22/12/2021,Ahmedabad,31,Female,Yes,IT,520
22/12/2021,Ahmedabad,34,Bigender,No,Doc,130
22/12/2021,Chennai,32,Male,Yes,IT,260
22/12/2021,Delhi,29,Female,No,Student,420
22/12/2021,Pune,28,Male,No,Doc,180
22/12/2021,Ahmedabad,40,Polygender,Yes,IT,130
22/12/2021,Chennai,34,Female,Yes,Doc,520
22/12/2021,Kolkata,34,Polygender,Yes,Student,110
22/12/2021,Chennai,31,Female,Yes,IT,110
22/12/2021,Hyderabad,42,Female,No,Doc,510
22/12/2021,Kolkata,26,Male,No,Doc,280
22/12/2021,Hyderabad,31,Genderqueer,Yes,Student,110
23/12/2021,Bangalore,26,Male,No,Doc,490
24/12/2021,Chennai,25,Female,No,Doc,480
24/12/2021,Delhi,40,Female,No,Student,420
24/12/2021,Pune,33,Female,Yes,IT,130
24/12/2021,Hyderabad,37,Male,No,Doc,130
24/12/2021,Pune,32,Female,Yes,Student,320
25/12/2021,Pune,26,Male,Yes,IT,330
25/12/2021,Kolkata,31,Male,No,Doc,480
25/12/2021,Pune,28,Male,No,Doc,160
25/12/2021,Mumbai,42,Male,Yes,Doc,270
25/12/2021,Chennai,32,Male,Yes,Student,110
25/12/2021,Delhi,31,Male,No,Student,410
25/12/2021,Chennai,37,Male,No,Doc,430
26/12/2021,Mumbai,27,Male,No,Doc,480
26/12/2021,Pune,28,Female,No,Student,290
26/12/2021,Hyderabad,33,Female,Yes,Doc,500
26/12/2021,Kolkata,28,Female,Yes,Doc,270
26/12/2021,Chennai,42,Male,Yes,Doc,480
27/12/2021,Bangalore,27,Genderfluid,No,Doc,430
27/12/2021,Kolkata,28,Agender,No,Student,130
27/12/2021,Kolkata,42,Female,No,Doc,110
27/12/2021,Kolkata,25,Genderqueer,Yes,IT,150
27/12/2021,Mumbai,28,Male,Yes,Student,510
27/12/2021,Ahmedabad,43,Male,Yes,IT,330
27/12/2021,Pune,31,Female,No,Student,410
28/12/2021,Ahmedabad,32,Female,No,Doc,350
28/12/2021,Chennai,37,Female,Yes,IT,530
28/12/2021,Delhi,30,Female,Yes,IT,430
28/12/2021,Mumbai,32,Male,No,Student,320
29/12/2021,Bangalore,38,Female,Yes,Doc,280
29/12/2021,Chennai,31,Bigender,Yes,Student,320
29/12/2021,Pune,43,Female,Yes,IT,160
29/12/2021,Bangalore,38,Female,Yes,IT,530
29/12/2021,Pune,42,Female,No,IT,220
29/12/2021,Hyderabad,29,Female,Yes,IT,320
29/12/2021,Mumbai,28,Agender,No,Doc,370
30/12/2021,Ahmedabad,26,Male,No,Doc,480
30/12/2021,Mumbai,30,Male,Yes,IT,110
30/12/2021,Kolkata,30,Female,Yes,Doc,530
31/12/2021,Mumbai,37,Female,Yes,IT,320
31/12/2021,Mumbai,42,Male,No,Doc,360
31/12/2021,Kolkata,34,Female,Yes,Student,180
31/12/2021,Delhi,37,Male,No,Doc,370
01/01/2022,Ahmedabad,36,Male,Yes,Student,250
01/01/2022,Bangalore,41,Female,No,Student,370
01/01/2022,Ahmedabad,29,Male,No,IT,520
01/01/2022,Kolkata,32,Female,No,Student,220
01/01/2022,Ahmedabad,32,Female,No,Doc,420
02/01/2022,Mumbai,37,Male,No,IT,320
02/01/2022,Hyderabad,38,Male,Yes,IT,430
02/01/2022,Delhi,36,Female,No,IT,390
02/01/2022,Bangalore,31,Female,No,Student,370
02/01/2022,Kolkata,33,Female,No,Student,320
03/01/2022,Kolkata,41,Female,No,Doc,140
03/01/2022,Chennai,29,Female,No,Doc,110
04/01/2022,Mumbai,38,Female,Yes,Doc,140
05/01/2022,Kolkata,41,Female,No,IT,410
05/01/2022,Hyderabad,31,Female,No,Doc,500
05/01/2022,Delhi,41,Male,No,Doc,350
06/01/2022,Mumbai,40,Male,No,IT,510
06/01/2022,Ahmedabad,43,Male,No,Doc,420
06/01/2022,Delhi,30,Male,Yes,Student,270
06/01/2022,Kolkata,29,Female,No,Doc,290
06/01/2022,Hyderabad,38,Male,Yes,Doc,250
06/01/2022,Ahmedabad,27,Male,Yes,IT,470
06/01/2022,Delhi,25,Female,No,IT,220
06/01/2022,Bangalore,40,Female,Yes,IT,320
07/01/2022,Pune,37,Male,Yes,IT,130
07/01/2022,Pune,25,Male,No,Doc,430
08/01/2022,Delhi,34,Male,No,Student,300
09/01/2022,Ahmedabad,26,Female,Yes,Doc,440
09/01/2022,Bangalore,29,Female,No,IT,120
09/01/2022,Pune,40,Genderqueer,Yes,Doc,370
09/01/2022,Delhi,32,Female,No,IT,210
09/01/2022,Chennai,40,Male,Yes,IT,230
09/01/2022,Mumbai,32,Female,Yes,Student,480
10/01/2022,Hyderabad,35,Male,No,Doc,230
10/01/2022,Delhi,29,Female,No,IT,410
10/01/2022,Delhi,30,Male,No,Doc,330
11/01/2022,Delhi,35,Male,No,Student,260
11/01/2022,Chennai,33,Male,Yes,IT,350
11/01/2022,Kolkata,42,Male,Yes,IT,260
11/01/2022,Ahmedabad,26,Male,No,Student,520
12/01/2022,Pune,37,Male,Yes,Student,250
12/01/2022,Ahmedabad,41,Male,Yes,IT,290
12/01/2022,Bangalore,35,Male,Yes,Doc,430
13/01/2022,Bangalore,34,Male,No,Student,370
13/01/2022,Chennai,31,Female,No,IT,500
13/01/2022,Mumbai,29,Female,No,IT,410
13/01/2022,Mumbai,28,Male,Yes,Student,180
13/01/2022,Mumbai,29,Genderqueer,Yes,Doc,230
14/01/2022,Kolkata,41,Female,No,Doc,330
14/01/2022,Mumbai,32,Male,Yes,Student,330
14/01/2022,Chennai,39,Male,No,IT,220
15/01/2022,Delhi,38,Male,Yes,Doc,110
15/01/2022,Bangalore,39,Female,No,Doc,200
15/01/2022,Kolkata,31,Female,Yes,Doc,530
16/01/2022,Ahmedabad,32,Female,Yes,Student,320
16/01/2022,Ahmedabad,25,Male,No,IT,190
16/01/2022,Mumbai,25,Male,Yes,IT,320
16/01/2022,Chennai,25,Female,No,IT,400
16/01/2022,Ahmedabad,27,Female,Yes,Doc,260
17/01/2022,Kolkata,38,Agender,No,IT,410
17/01/2022,Mumbai,36,Male,Yes,IT,200
17/01/2022,Hyderabad,33,Female,No,IT,220
